,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene497,0,7,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0
Gene498,0,0,0,0,0,1,0,0,2,0,2,2,0,1,0,0,9,1,0,0,0,0,0,4,0,0,0,0,3,0,0,12,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0,0,1,1,0,0,0,0,2,1,0,0,1,0,2,0,2,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,3,1,0
Gene499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gene500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene502,0,14,2,31,0,1,1,0,1,1,8,13,0,18,0,0,8,0,12,10,0,10,0,106,0,0,0,2,0,37,1,17,0,12,0,1,0,3,0,9,0,32,1,28,0,2,0,2,1,2,14,8,0,50,0,0,1,1,0,5,2,66,0,44,0,0,0,1,24,2,2,4,4,29,0,0,2,3,0,16,0,2,1,54,0,3,4,0,0,49,1,4,0,56,0,2,10,2,3,18
Gene503,2,18,0,2,0,0,2,3,4,2,11,11,8,1,8,11,8,0,0,8,0,2,0,4,1,3,0,1,3,16,9,5,0,0,0,20,0,3,10,1,1,80,19,7,0,13,0,4,0,2,6,3,7,0,1,1,1,2,4,22,0,57,1,3,0,0,13,12,9,0,34,0,27,7,9,8,1,2,5,6,25,7,1,0,0,1,1,0,1,46,4,2,5,0,2,15,0,9,22,33
Gene504,0,0,1,0,0,2,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,9,0,0,0,1,0,1,1,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,5,3,0,14,0
Gene505,34,1,0,0,0,3,5,1,5,2,355,7,1,2,0,1,35,2,0,19,2,6,0,9,8,0,5,22,6,9,6,5,1,0,0,0,3,88,0,1,85,8,0,0,6,0,0,15,1,4,101,0,2,2,4,3,35,11,8,23,0,0,1,7,0,1,34,35,3,0,47,0,3,2,3,0,37,42,9,3,40,0,0,6,1,0,49,21,1,58,20,0,5,2,2,2,22,35,13,22
Gene506,0,0,2,1,0,57,1,0,0,0,13,0,2,6,1,19,2,0,4,5,4,0,0,2,1,8,0,4,3,3,0,3,3,8,0,111,0,3,2,4,0,1,1,10,0,28,0,1,2,2,13,0,1,3,4,57,0,1,2,4,0,1,4,8,0,4,0,0,28,6,7,0,13,16,3,29,7,1,3,6,0,1,0,0,0,34,5,0,2,11,3,0,2,9,0,141,1,4,1,7
Gene507,0,0,1,0,0,2,3,0,3,1,1,0,0,4,4,0,21,0,1,2,1,3,1,0,0,0,1,0,31,0,0,8,2,3,0,0,4,0,8,2,1,2,0,0,2,1,6,0,2,0,0,1,0,10,10,2,17,0,17,1,0,0,0,2,7,0,5,0,28,1,4,1,1,6,5,1,9,0,3,20,0,4,1,0,2,0,19,0,0,10,0,0,2,3,0,0,9,1,26,6
Gene508,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,6,0,0,0,0,2,0,0,1,0,0,0,7,0,0,0,0,1,12,0,1,0,0,1,0,0,2,2,5,0,5,1,0,0,0,5,0,4,1,1,0,0,0,0,1,0,1,3,3,5,0,3,0,3,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,3,0,0
Gene509,0,0,0,0,1,1,0,0,0,2,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,11,10,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,2,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene510,0,1,0,1,2,1,1,1,0,0,7,0,0,1,3,1,10,3,0,0,0,0,0,4,0,0,1,5,0,1,4,4,0,3,0,2,1,9,6,1,2,5,0,0,0,10,0,0,0,0,4,0,0,2,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2,9,2,2,12,0,3,0,3,0,0,1,2,1,1,0,0,1,1,0,6,1,3,0,6,5,1,0
Gene511,0,31,0,0,4,9,3,13,0,4,21,28,0,7,99,2,0,0,3,0,10,20,0,48,14,3,2,11,22,4,0,90,1,2,5,2,3,17,0,4,27,183,0,92,13,9,0,60,0,9,28,7,3,22,85,0,6,11,0,11,2,102,14,6,18,0,9,234,5,3,32,41,10,36,31,15,31,149,0,1,3,4,0,7,19,15,6,25,0,12,8,1,3,65,82,0,7,136,6,2
Gene512,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,2,0,0,0,0,1,0,1,2,0,0,0,1,0,2,0,0,3,2,0,0,7,0,0,0,0,0,2,0,0,1,0,0,0,0,0,9,0,0,2,0,0,2,0
Gene513,8,16,8,29,2,1,1,3,2,0,31,14,34,35,9,3,21,1,3,7,0,1,4,35,18,5,2,2,7,2,6,6,5,2,4,7,7,11,0,0,3,6,17,30,7,4,0,5,2,2,7,3,26,18,1,0,26,1,2,3,34,5,9,17,8,0,7,8,3,2,53,0,21,37,18,1,20,0,2,4,2,0,9,20,9,8,1,1,0,4,41,2,31,23,33,2,8,9,4,0
Gene514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene515,0,0,0,1,1,0,0,0,1,4,12,0,0,2,9,0,3,1,0,0,0,0,0,0,0,0,0,2,1,8,0,2,0,0,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,5,0,0,1,1,0,0,0,0,0,1,0,0,0,3,5,0,0,0,3,0,0,0,6,0,0,0,2,0,0,1,0,5,0
Gene516,0,0,0,2,0,0,0,0,0,0,5,0,0,1,3,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Gene517,10,20,2,4,2,42,20,9,23,1,107,18,1,10,56,31,386,0,31,7,18,15,1,17,22,16,54,23,54,5,8,37,8,3,17,30,25,28,44,18,51,33,7,46,7,111,1,5,13,0,17,1,8,42,41,18,128,2,92,15,10,6,0,9,46,7,281,2,49,2,178,9,24,49,36,55,254,4,30,7,36,1,3,18,9,37,122,3,9,17,26,2,31,35,37,69,110,7,172,8
Gene518,0,0,0,4,0,0,0,10,0,4,24,0,2,2,1,3,3,0,3,7,0,0,1,25,1,0,0,5,4,3,0,3,0,0,3,5,12,26,2,9,4,9,0,0,3,4,1,12,4,1,4,0,0,3,1,14,0,9,1,7,3,1,0,23,0,0,4,11,5,4,1,0,0,9,0,2,5,12,0,9,0,0,0,18,0,12,2,5,1,0,0,0,1,16,0,10,5,18,42,5
Gene519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene520,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3,3,0,12,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,1,1,0
Gene521,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,2,0,0,0,0,15,0,0,0,0,0,0,2,0,0,3,2,0,0,2,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,1,4,0,0,10,0,0,0,1,0,0,6,0,0,8,0,0,0,5,1,0,0,0,0,2
Gene522,0,0,0,1,0,0,0,0,0,0,7,0,0,0,2,0,0,3,0,4,1,1,0,3,1,0,0,2,1,2,0,2,0,0,1,0,0,1,0,0,3,3,0,1,1,0,0,3,1,0,0,0,2,0,4,0,0,1,0,2,0,7,0,0,0,0,2,9,0,1,0,1,2,0,4,0,0,3,0,5,0,0,0,0,5,0,1,0,0,20,0,0,0,0,0,0,0,9,0,0
Gene523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene524,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0
Gene525,0,0,0,5,1,0,1,1,0,0,0,1,0,1,2,0,1,0,0,0,0,2,0,2,1,0,0,0,0,2,0,1,0,0,1,1,0,2,0,0,1,4,0,2,5,1,0,1,0,0,1,0,0,1,3,0,0,0,0,1,1,3,2,2,1,0,0,0,5,1,0,0,2,11,0,3,10,0,2,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,11,2,0,0,1,0
Gene526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,1,0,3,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,17,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
Gene527,0,0,0,3,0,2,0,4,0,4,3,6,1,16,0,0,2,0,0,0,0,6,0,5,0,0,0,4,0,1,0,1,0,3,0,1,0,0,0,0,5,9,0,15,0,0,1,0,0,0,0,0,2,2,0,0,3,1,1,1,0,2,0,5,0,0,0,2,0,1,3,2,0,8,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,7,13,1,0,1,0,0,2,2,0,0
Gene528,0,9,1,2,0,3,5,7,12,0,32,5,1,5,5,2,36,5,26,3,1,2,0,3,3,0,6,14,11,9,6,37,13,1,0,1,8,23,27,2,5,12,6,4,0,4,0,0,8,5,4,5,3,10,8,4,9,0,12,3,0,14,2,6,7,2,4,7,26,3,4,0,9,8,0,0,53,1,2,4,6,1,1,13,2,4,10,0,6,21,5,0,33,19,2,7,19,2,12,15
Gene529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Gene530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene531,4,5,1,1,16,1,4,1,3,3,59,3,0,4,13,4,76,0,0,1,4,2,0,7,3,0,4,4,0,16,11,10,11,1,2,5,1,12,0,10,25,11,8,9,13,21,3,5,0,5,13,2,2,4,12,1,4,3,3,1,21,7,5,14,4,0,11,3,9,3,111,4,21,1,20,1,22,10,5,1,10,4,2,14,2,0,40,1,0,17,3,0,4,2,8,7,39,2,9,2
Gene532,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gene533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene534,1,14,0,15,0,0,19,1,0,0,30,40,0,25,14,0,233,1,0,9,4,10,1,27,4,0,3,9,6,1,1,43,4,8,0,0,59,2,0,3,6,7,1,20,0,0,0,7,0,0,12,3,0,16,6,0,29,11,0,5,8,5,7,26,0,0,90,9,5,8,10,12,21,22,0,6,105,23,0,1,11,3,0,3,0,0,139,0,0,8,0,11,6,53,4,3,4,5,2,5
Gene535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gene536,10,3,0,4,0,17,1,0,0,31,61,11,4,7,8,10,9,0,2,17,0,4,1,2,0,4,1,5,2,32,0,8,0,0,0,46,18,7,0,10,14,2,0,29,8,61,2,0,0,10,2,2,2,12,10,7,8,0,8,17,1,6,2,1,1,19,14,7,6,28,40,0,9,10,1,33,36,11,1,65,4,2,0,9,0,75,22,3,5,215,3,2,6,4,8,85,10,14,1,68
Gene537,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1
Gene538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene539,0,0,5,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,11,0,20,0,6,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,1,0,0,2,0
Gene540,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene541,2,0,0,0,0,3,0,0,0,1,84,3,1,0,5,0,7,0,0,0,3,1,0,4,1,0,1,5,0,0,7,3,4,0,5,5,0,3,0,1,6,8,2,3,1,5,0,0,0,0,3,1,2,0,2,1,3,0,0,0,0,6,1,6,0,0,3,5,1,0,93,1,9,0,5,0,7,0,0,0,1,1,0,1,0,1,0,0,0,9,12,0,1,1,7,6,8,0,2,4
Gene542,0,1,0,0,0,0,0,0,1,7,21,10,0,0,0,0,10,0,11,3,0,0,0,4,0,0,0,6,33,16,0,20,0,0,0,0,1,1,7,2,4,8,3,1,0,5,0,2,3,2,0,0,1,10,1,0,3,0,2,5,9,10,1,0,5,0,3,0,7,1,6,0,0,1,2,2,14,0,3,5,0,0,0,0,0,0,2,2,0,5,0,1,2,1,2,1,7,4,13,3
Gene543,3,0,0,1,0,0,0,2,0,2,43,2,0,0,1,0,2,3,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,1,5,0,0,11,1,0,0,2,0,0,0,0,0,4,0,1,1,6,0,0,0,0,0,2,3,2,0,0,0,7,0,2,0,21,0,0,0,0,0,13,19,0,0,2,0,0,2,0,0,5,6,1,3,8,0,0,0,1,0,2,5,0,0
Gene544,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene547,0,0,0,5,0,2,1,0,0,0,0,2,0,3,0,0,16,0,0,1,1,0,0,3,0,0,2,6,0,16,0,11,0,1,0,0,0,1,0,1,0,5,1,3,0,5,0,0,1,0,0,5,0,2,1,0,13,0,0,1,2,2,0,6,3,0,5,1,1,0,1,4,1,3,2,3,0,4,0,7,0,0,0,6,1,9,0,2,0,14,0,0,0,9,0,19,5,3,4,2
Gene548,0,8,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,11,0,0,0,0,0,0,0,4,7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,10,0,0,0,2,0,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Gene549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene550,0,0,0,0,0,0,0,0,0,0,1,2,0,2,3,0,0,0,0,0,0,0,0,3,0,0,2,0,0,8,0,9,0,2,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,2,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,1,4,0
Gene551,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,1,0,0,0,5,0,4,5,6,1,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Gene552,0,0,0,1,1,0,5,0,0,0,12,0,0,0,2,1,11,0,0,4,0,4,0,1,0,2,0,0,1,0,0,16,0,0,5,0,0,2,0,1,0,0,0,6,3,17,1,0,0,0,1,0,1,2,0,1,0,0,6,0,0,0,1,0,0,0,6,0,6,0,0,0,0,8,3,2,19,2,0,1,1,0,0,0,0,2,3,1,0,0,2,0,1,12,4,4,6,2,1,0
Gene553,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,5,0,0,0,0
Gene554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,2,0,0,0
Gene555,2,1,0,0,6,0,1,0,0,2,1,0,0,0,4,1,4,4,1,0,6,0,0,4,3,0,0,0,0,1,0,7,2,2,4,0,3,0,0,0,0,0,0,6,4,0,0,1,0,0,1,1,2,7,8,0,7,0,1,0,5,6,1,5,0,0,0,1,2,0,2,0,6,12,2,0,5,1,0,4,1,0,0,1,3,1,0,1,0,0,0,0,3,1,1,0,2,9,0,0
Gene556,0,1,0,0,0,0,0,1,1,0,15,18,0,30,0,0,23,0,0,0,0,39,0,2,0,0,0,0,2,6,0,33,0,1,0,0,0,0,1,0,0,65,3,120,8,0,0,0,2,0,5,2,0,2,4,2,7,0,0,0,0,57,6,22,0,0,2,0,1,0,6,17,0,50,4,0,15,0,0,1,0,0,0,14,0,0,13,0,0,0,0,0,3,165,4,0,1,0,0,3
Gene557,2,0,0,7,1,2,0,0,0,3,29,6,1,59,0,1,17,4,0,2,0,1,0,14,0,1,9,4,7,0,1,1,5,7,0,3,0,3,3,1,15,2,0,65,0,3,1,0,1,1,5,4,0,33,12,4,0,0,1,2,0,13,0,6,8,0,0,3,1,0,15,0,2,6,3,1,9,11,0,1,0,4,0,31,0,7,3,3,1,3,0,0,0,45,1,19,0,1,10,1
Gene558,0,0,3,0,3,1,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,2,0,5,0,1,0,0,6,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,9,3,4,0,0,2,0,1,0,3,4,0,0,0,2,0,2,0,0,0,1,0,3,3,0,0,0,0,0,0,5,1,10,0,0,12,0,0,1,0,2,0,0,0,0,0
Gene559,1,1,17,120,1,54,4,1,12,8,249,10,10,107,22,5,37,0,2,6,5,13,0,68,3,18,7,8,19,35,11,122,3,2,0,38,2,5,2,0,92,45,10,107,6,113,1,0,4,0,51,15,7,173,9,26,23,3,4,5,6,178,13,6,6,7,17,4,33,6,53,82,46,248,0,53,104,16,10,6,42,6,3,124,0,86,18,5,2,48,10,15,75,127,15,142,7,9,31,6
Gene560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene561,0,0,2,0,3,0,1,0,0,7,34,19,1,0,10,0,1,0,1,0,2,1,0,1,7,2,9,13,0,4,0,14,1,0,2,2,0,65,4,5,1,0,7,0,4,0,0,24,0,0,2,6,4,0,5,10,2,1,0,0,3,14,7,6,1,2,0,14,5,0,4,0,8,0,6,7,2,8,1,4,3,0,1,3,2,0,2,5,0,8,4,0,18,6,0,0,14,48,3,0
