,Cell1,Cell2,Cell3,Cell4,Cell5,Cell6,Cell7,Cell8,Cell9,Cell10,Cell11,Cell12,Cell13,Cell14,Cell15,Cell16,Cell17,Cell18,Cell19,Cell20,Cell21,Cell22,Cell23,Cell24,Cell25,Cell26,Cell27,Cell28,Cell29,Cell30,Cell31,Cell32,Cell33,Cell34,Cell35,Cell36,Cell37,Cell38,Cell39,Cell40,Cell41,Cell42,Cell43,Cell44,Cell45,Cell46,Cell47,Cell48,Cell49,Cell50,Cell51,Cell52,Cell53,Cell54,Cell55,Cell56,Cell57,Cell58,Cell59,Cell60,Cell61,Cell62,Cell63,Cell64,Cell65,Cell66,Cell67,Cell68,Cell69,Cell70,Cell71,Cell72,Cell73,Cell74,Cell75,Cell76,Cell77,Cell78,Cell79,Cell80,Cell81,Cell82,Cell83,Cell84,Cell85,Cell86,Cell87,Cell88,Cell89,Cell90,Cell91,Cell92,Cell93,Cell94,Cell95,Cell96,Cell97,Cell98,Cell99,Cell100
Gene493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene494,0,0,18,19,66,5,32,24,10,1,2,10,4,17,6,3,0,2,0,2,0,9,0,7,0,5,2,16,6,12,0,2,2,7,26,41,1,15,0,0,1,62,0,0,149,38,12,1,0,0,0,20,6,1,0,4,3,10,4,0,0,15,18,0,1,4,19,62,3,2,3,1,3,0,2,2,30,1,3,0,1,3,3,3,1,30,1,3,1,16,3,4,4,0,5,9,5,22,0,2
Gene495,0,2,499,2,9,16,42,7,4,23,14,2,7,6,30,58,0,85,0,17,15,8,6,12,0,11,39,42,1,20,6,0,8,38,5,290,27,48,0,9,3,24,4,5,22,325,17,27,20,4,28,11,70,5,3,39,1,21,9,4,0,9,21,7,1,17,9,311,26,42,20,3,33,3,2,37,33,49,4,3,4,1,15,44,1,75,99,17,4,8,1,0,43,1,2,81,24,122,30,13
Gene496,4,0,32,10,0,4,0,4,6,0,3,0,2,0,0,16,0,0,0,0,6,0,5,2,2,2,0,3,0,1,2,0,0,1,0,23,1,11,0,0,0,20,0,7,15,19,0,2,9,0,0,0,0,3,0,12,0,3,0,0,4,8,0,8,0,0,0,29,2,0,2,1,22,6,0,8,0,0,0,0,8,0,2,4,0,28,0,1,0,0,6,0,0,0,0,18,0,0,18,6
Gene497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene498,1,0,11,7,85,18,9,22,7,34,8,4,1,1,29,6,0,75,1,3,2,2,7,2,1,7,2,44,14,4,4,0,0,13,6,60,5,45,0,0,0,20,0,5,163,50,8,61,3,3,0,12,4,27,2,21,0,31,29,7,16,6,6,0,6,4,1,164,17,3,33,0,1,1,8,6,7,28,0,1,0,0,2,5,7,35,10,18,0,3,2,0,1,1,0,8,4,21,5,40
Gene499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene501,0,0,5,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Gene502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Gene505,0,3,6,3,8,1,97,0,2,0,7,27,0,2,2,6,8,2,0,1,3,3,0,1,0,1,34,7,2,2,10,13,0,1,2,21,22,17,0,0,10,52,0,0,7,19,88,1,1,0,1,27,0,2,1,3,26,3,3,0,2,32,0,0,0,2,68,68,1,0,18,1,0,0,0,2,122,2,0,0,0,0,2,3,1,55,17,8,1,0,4,7,0,2,2,8,11,23,10,2
Gene506,0,0,1,0,6,4,6,0,0,7,3,1,1,0,4,4,0,0,0,0,3,3,0,0,0,0,1,0,2,7,1,0,0,3,1,1,2,1,0,1,0,0,0,0,12,5,12,1,0,0,0,5,0,0,0,0,9,0,1,2,0,4,0,1,0,0,3,2,0,7,0,0,0,0,1,0,13,0,0,0,0,0,2,1,0,1,19,0,0,5,4,0,0,0,0,0,0,0,0,11
Gene507,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Gene508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene509,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Gene510,2,0,20,7,1,3,3,0,11,0,3,0,0,0,10,1,0,0,0,1,0,0,2,1,2,5,9,2,4,18,2,0,0,22,0,11,2,27,0,0,0,3,0,12,5,1,1,0,0,2,0,0,16,14,0,0,1,0,13,8,0,10,0,5,0,0,2,8,23,4,11,1,0,3,1,0,0,1,2,0,3,0,4,0,0,1,0,0,2,2,0,0,0,0,1,6,1,0,5,19
Gene511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gene512,3,14,10,0,12,0,39,5,2,15,11,5,0,2,1,8,11,5,0,0,1,3,0,1,2,0,44,7,12,12,17,8,0,2,1,9,26,12,0,1,0,68,0,0,10,6,54,10,1,2,0,26,0,8,3,0,1,0,12,2,1,13,1,1,1,0,28,23,11,2,4,0,1,0,0,1,55,4,0,1,2,5,6,1,0,4,37,0,2,2,0,4,0,0,0,5,24,9,11,3
Gene513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1
Gene514,0,0,12,0,4,0,10,0,0,13,1,0,0,0,0,2,0,2,0,14,0,3,0,1,0,0,3,0,1,13,0,2,0,1,7,10,0,3,0,2,0,7,0,0,24,48,4,0,3,5,0,5,3,0,0,7,0,1,3,6,0,5,2,0,0,0,0,18,5,2,1,1,0,0,0,2,5,0,0,2,0,5,3,0,0,2,7,0,0,15,1,0,2,0,0,17,0,0,2,52
Gene515,0,0,36,0,4,0,15,1,0,2,0,0,8,0,0,1,0,1,0,1,0,2,0,3,0,6,63,4,2,3,7,1,0,0,0,9,6,3,0,0,0,4,0,0,77,32,5,2,0,0,0,6,8,2,0,0,10,0,5,1,0,6,0,0,0,2,6,11,5,2,0,0,0,0,0,2,80,0,0,4,0,0,6,0,0,6,35,1,2,0,0,0,1,0,0,1,3,7,8,32
Gene516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene517,0,0,10,2,14,0,1,0,0,1,7,0,0,0,1,0,0,1,2,0,0,2,0,0,0,2,0,0,2,2,2,1,0,5,0,2,0,2,1,1,0,6,0,0,6,2,0,0,1,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,14,0,4,0,0,3,2,3,0,7,1,0,0,0,1,0,0,0,0,2,5,0,1,0,0,0,0,0,0,1,4,5
Gene518,0,0,201,1,49,0,0,1,7,7,6,0,42,5,8,1,0,4,2,0,13,3,2,35,3,4,5,3,5,3,8,1,2,13,14,26,1,21,14,0,0,18,3,2,77,17,1,5,3,0,2,14,33,15,3,3,0,3,1,3,8,6,12,0,11,6,1,19,19,6,0,0,17,4,12,5,2,13,8,0,0,0,43,13,12,21,14,4,1,2,7,7,44,0,3,3,0,3,16,10
Gene519,0,0,93,0,5,1,2,0,8,1,5,0,5,0,5,2,0,0,0,0,9,0,9,0,10,8,1,4,4,0,15,0,10,3,3,3,0,12,3,0,0,4,16,0,23,1,0,0,0,0,2,4,22,1,1,0,0,0,2,0,20,0,10,0,0,0,0,9,27,3,14,0,27,0,0,1,1,1,22,0,5,0,19,4,3,0,2,0,18,3,10,10,5,0,0,7,10,1,43,1
Gene520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene521,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Gene522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Gene523,0,0,14,1,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Gene524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene526,0,0,0,0,51,0,0,0,3,1,6,0,0,0,17,0,0,1,0,0,0,0,0,0,8,0,1,0,2,0,2,1,0,3,3,1,4,0,0,0,0,0,0,1,61,0,2,0,0,0,0,4,0,3,1,0,0,0,8,0,3,0,0,0,7,0,1,1,11,0,1,0,0,3,2,0,4,0,3,0,1,0,0,0,1,6,1,0,5,0,6,0,0,0,0,0,0,0,7,0
Gene527,0,5,19,2,9,5,24,2,5,0,11,2,0,1,55,3,0,0,0,0,6,4,1,2,14,4,18,4,0,0,17,9,0,2,9,68,4,7,0,0,2,25,0,0,92,28,1,0,5,0,1,19,3,6,7,0,1,3,13,0,2,5,1,0,0,4,12,24,7,3,7,5,1,1,6,7,0,1,0,0,6,4,0,5,6,22,4,0,0,0,4,1,3,0,6,4,0,5,3,4
Gene528,0,0,7,0,1,6,1,0,7,0,5,0,1,0,0,0,0,2,0,0,5,0,0,1,0,0,0,1,0,1,0,0,1,1,0,9,0,0,1,0,0,1,0,0,1,18,0,0,0,0,0,3,1,0,1,4,0,2,8,0,6,4,0,0,0,0,0,13,0,0,3,0,0,0,0,2,1,6,1,0,1,0,1,0,0,0,3,1,7,0,3,0,4,0,0,0,0,1,2,1
Gene529,0,1,6,0,81,1,11,1,6,2,2,5,1,0,69,22,0,11,0,5,0,0,0,3,0,21,0,7,1,7,8,1,0,0,3,19,1,0,1,0,8,4,0,1,146,9,3,3,7,0,2,3,0,1,7,9,0,0,0,0,2,5,0,0,1,0,4,10,6,13,7,2,2,0,1,17,0,24,0,2,24,0,1,4,9,22,3,0,1,0,4,0,2,0,9,18,0,3,2,4
Gene530,0,0,2,0,11,1,0,6,5,0,0,5,0,0,0,1,0,6,0,0,0,0,0,8,0,0,2,2,4,0,2,4,0,1,6,0,1,11,0,1,0,12,0,0,36,2,5,0,0,0,0,4,0,0,1,1,4,1,2,2,1,4,1,0,0,0,1,16,1,1,0,0,1,0,3,0,6,3,1,0,0,1,0,0,1,4,14,0,1,0,0,5,0,0,1,0,3,6,0,0
Gene531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene532,9,0,22,2,9,2,22,3,2,2,43,0,4,0,1,5,1,6,0,3,33,0,5,1,0,0,12,12,2,4,54,0,2,3,10,7,17,6,0,1,4,9,5,3,37,4,7,2,2,0,27,0,8,1,0,0,7,2,1,0,75,0,11,2,1,0,10,35,4,19,91,2,1,0,6,8,20,2,0,4,30,0,10,5,2,11,25,3,0,8,15,0,11,0,5,4,5,6,6,14
Gene533,3,1,10,0,1,6,52,6,9,1,21,0,0,1,3,7,0,0,1,1,7,0,0,2,2,4,21,4,2,0,41,0,1,1,0,17,25,6,11,0,3,0,0,0,12,53,23,3,0,0,19,9,0,4,1,7,0,4,12,0,27,0,1,0,1,0,1,4,45,0,28,0,0,1,1,0,87,2,2,0,10,0,1,0,0,2,17,1,0,1,8,3,7,0,0,14,1,1,12,26
Gene534,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene535,0,0,2,5,5,1,1,0,5,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,1,2,5,1,0,0,1,0,0,0,2,2,0,0,4,0,0,2,0,0,27,11,0,0,0,0,0,0,0,0,1,1,1,2,7,0,0,0,0,0,1,2,0,0,6,3,0,0,0,0,0,4,8,0,0,0,0,0,2,3,0,4,0,0,3,1,0,2,1,1,0,1,0,0,0,2
Gene536,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,0,7,1,3,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,1,2,0,4,0,0,7,8,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,1,0,0,5
Gene537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gene538,12,6,45,7,92,2,37,8,7,18,23,1,5,2,13,35,4,10,3,21,45,0,9,2,5,20,10,16,2,14,13,0,1,12,7,128,6,26,6,3,1,26,2,3,161,134,9,16,6,2,14,28,14,9,4,9,7,6,63,12,57,38,4,1,3,1,22,161,32,20,26,0,3,7,7,35,51,29,4,0,10,9,12,8,4,107,30,8,13,11,31,7,10,0,3,2,19,10,34,38
Gene539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene540,11,2,3,0,0,4,2,0,1,0,2,0,2,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,10,0,2,1,0,3,0,0,0,0,0,13,0,3,8,12,0,0,0,0,1,8,0,1,0,5,1,0,0,0,7,0,0,1,0,0,0,7,0,0,14,0,0,0,0,2,0,4,0,0,3,0,2,2,0,3,3,0,0,0,1,4,0,1,0,9,0,5,0,0
Gene541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene542,0,1,24,0,0,0,3,2,0,0,0,0,0,2,7,6,0,17,0,0,0,0,4,2,0,2,4,2,0,0,0,2,1,0,0,26,1,12,4,0,2,1,4,0,5,1,7,5,0,0,2,5,3,0,0,2,1,1,1,0,0,2,1,0,0,0,6,36,8,0,1,0,3,0,0,0,2,12,5,0,0,1,3,0,0,5,22,0,0,0,0,0,1,0,1,4,5,6,0,4
Gene543,0,0,3,0,23,1,0,4,1,1,1,2,0,0,9,0,0,1,0,5,0,0,0,1,0,2,0,4,0,1,7,0,0,0,6,9,0,3,0,0,0,14,0,0,63,8,0,5,0,0,2,2,1,0,2,4,0,3,12,1,1,0,2,0,1,0,2,9,4,6,0,0,0,0,8,1,1,1,0,0,0,1,0,0,5,26,4,0,0,10,0,0,1,0,1,4,2,11,3,13
Gene544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene545,3,20,69,1,31,8,5,6,40,2,13,5,10,0,9,3,3,8,0,1,54,7,3,6,4,3,0,23,12,16,45,1,0,23,8,55,3,13,0,0,10,36,4,3,29,16,10,2,11,0,27,54,16,2,3,0,4,11,62,0,13,11,3,5,3,11,3,112,132,2,87,0,4,2,3,17,5,2,5,0,16,5,5,17,5,38,18,4,19,3,2,0,10,0,2,7,0,1,82,0
Gene546,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,7,1,2,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,5,0,0,0,2,0,0,0,0,5,2,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,3,1,0
Gene547,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,4,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2
Gene548,0,0,4,2,0,1,0,6,5,2,1,0,0,0,0,1,4,11,0,0,2,0,0,1,1,2,0,15,0,0,9,0,0,0,0,5,4,2,0,3,0,3,0,0,4,7,0,5,0,0,1,0,1,3,0,5,0,4,0,0,1,2,0,0,0,1,5,13,2,0,5,0,1,0,2,2,6,7,0,0,0,0,0,2,0,3,0,3,0,1,1,0,0,0,0,2,0,9,1,1
Gene549,5,2,17,1,15,1,6,3,27,2,4,1,4,3,1,5,0,1,1,1,18,1,9,7,2,2,2,0,2,3,35,2,0,3,3,2,2,7,5,6,0,31,0,1,5,11,3,3,0,2,3,8,5,3,5,4,0,0,25,5,30,7,4,0,3,0,5,10,21,1,16,0,7,5,17,2,6,0,0,1,1,15,0,7,10,15,2,2,7,1,7,6,5,0,2,1,5,1,5,6
Gene550,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,2,0,0,1,0,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0
Gene551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene552,0,0,16,2,1,0,0,1,7,6,1,3,9,0,1,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,5,0,1,0,0,0,6,0,0,8,2,6,0,0,1,0,2,1,0,1,2,0,2,1,0,0,10,1,0,0,0,3,13,1,3,0,0,2,0,0,0,0,1,2,7,0,0,2,2,0,0,12,0,2,1,0,0,16,0,0,3,1,8,0,3
Gene553,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,3,2,0,0,1,0,1,2,18,0,1,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Gene554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene555,1,0,2,1,0,0,0,0,11,0,27,0,2,3,4,0,0,0,0,0,1,1,0,3,0,0,0,0,4,1,54,0,5,7,0,10,2,15,2,0,0,10,0,0,34,11,0,2,1,0,0,1,0,4,0,0,0,3,10,0,3,14,0,0,0,0,2,19,2,0,28,0,0,0,0,0,0,0,5,1,4,0,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,17,7,12
Gene556,0,0,2,0,3,0,27,0,0,0,0,3,3,0,2,3,0,0,0,0,0,0,0,6,0,0,8,0,1,0,2,0,0,3,0,5,2,2,0,0,0,6,0,0,13,8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,6,0,1,0,1,0,0,0,3,0,8,0,0,0,0,1,0,0,0,4,8,0,0,0
Gene557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
