,Bcells,CD4_Tcells,CD8_Tcells,NKcells
AKIP1,70.60649899,93.73086839,92.9631215,61.10626715
AKIRIN1,73.70012551,123.7802278,107.3564202,57.0484657
AKIRIN2,37.82530442,33.22613934,47.66080698,25.76375641
AKNA,35.46322945,77.72024487,77.28530512,165.7959034
AKNAD1,0,0.014545428,0.055748571,0
AKR1A1,99.34857239,85.7788138,78.56738894,104.855842
AKR1B1,126.8768175,107.4715332,159.7502783,60.32196473
AKR1B10,4.147378133,7.154623875,6.065920488,7.07961414
AKR1B15,0.734636447,0.860690902,0.524420633,0.456136115
AKR1C1,0,0.198553411,0.048056399,0
AKR1C2,0.120481061,0.733768931,0.101857141,0
AKR1C3,0,9.636208508,1.043719358,207.8057112
AKR1C4,0,0.130118153,0.046204423,0.42001854
AKR1C6P,0.201603123,0.226662384,0.22995206,0.142582857
AKR1CL1,0,0.140966838,0.310886044,0
AKR1D1,4.471308564,4.333236899,5.192047388,5.89368541
AKR1E2,0,2.72132197,0.362317147,0
AKR7A2,73.54952925,15.49635275,50.58481572,96.04065969
AKR7A2P1,0,0,3.653728898,0
AKR7A3,0,0,0.73314504,0
AKR7L,0.461438567,1.162678542,1.612828553,0.508074818
AKT1,15.94978302,21.04063073,23.56865206,14.3515103
AKT1S1,2.124054805,2.587887645,1.4116232,0
AKT2,7.245978142,13.11602763,12.57216796,3.421693074
AKT3,5.224011319,7.384845772,13.36842989,36.04990863
AKTIP,20.70298257,90.46864114,46.3844263,105.5022826
ALAD,10.1989811,35.18281865,19.92356989,0.131938065
ALAS1,21.11750213,21.79835171,37.97618221,54.7521132
ALAS2,0,0.042847426,0.12115898,0.481320099
ALB,0,0,0.038413598,0
ALCAM,37.53327704,12.17281028,10.81120261,0.85746224
ALDH16A1,27.1177764,16.68243568,13.8914389,13.9809897
ALDH18A1,30.2417666,21.20138405,38.87245328,68.71583577
ALDH1A1,0,5.857851755,1.226442244,9.614149949
ALDH1A2,0.075317887,0.45400429,0.644027153,1.454939985
ALDH1A3,0,0.025333621,0.788593862,0
ALDH1B1,12.46137056,10.37452715,12.89688783,29.49048984
ALDH1L1,0,0.029393369,0.107245717,0
ALDH1L1-AS1,0,0,0.12076401,0
ALDH1L1-AS2,0,0,0.225632008,0
ALDH1L2,7.300811591,2.698067637,3.051047202,2.405218726
ALDH2,15.0466787,0.379021823,2.755140341,0.639724187
ALDH3A1,0,0,0.026866186,0
ALDH3A2,19.62907936,27.07264076,40.04157404,65.81101014
ALDH3B1,2.720675135,5.673322298,7.173512942,10.88333971
ALDH3B2,0,1.374196541,0.117623916,0
ALDH4A1,5.675783796,0.260123392,1.739484921,0
ALDH5A1,17.42142018,6.783811664,12.64073016,25.99491456
ALDH6A1,8.817683866,22.27945026,30.87217049,0
ALDH7A1,0.953005055,1.058492167,1.912914102,0.491950161
ALDH8A1,2.983861481,8.686647749,3.941841199,3.766924899
ALDH9A1,70.96436694,83.4911879,106.9031238,155.9099515
ALDOA,506.8388664,1017.501724,1109.415444,474.0425747
ALDOB,0,0,0.262582743,0
ALDOC,30.51260865,124.4883254,77.67953678,17.06466613
ALG1,13.11123845,35.8357202,39.43859737,83.132776
ALG10,1.263823635,2.855161124,8.015960503,0
ALG10B,6.255019921,1.836252514,7.974560903,3.053979616
ALG11,19.23445581,31.87641637,28.50971761,0
ALG12,37.87306049,31.43332823,46.79000498,43.63767907
ALG13,22.40352353,24.3791194,30.29491465,16.36635074
ALG14,48.36278753,7.963425906,8.403993188,0
ALG1L,4.198633634,4.712421494,3.515640025,1.837092583
ALG1L2,0.080317974,1.330223104,0.594477271,1.711358051
ALG1L9P,22.05198885,8.336048684,10.61823784,6.889124216
ALG2,35.11973883,15.71430829,37.50572221,25.19226803
ALG3,45.48751329,36.70307903,65.34130881,72.62365543
ALG5,75.15460121,48.40579335,55.24133041,46.14019531
ALG6,12.50259366,17.607251,27.542,4.831351217
ALG8,7.759737761,40.96106345,53.67565192,26.35437146
ALG9,23.29628264,12.00621122,8.048851283,3.413326168
ALK,2.395216065,0.071393918,0.089274428,0
ALKBH1,27.03768784,10.69895646,12.86552354,0
ALKBH2,23.92307221,25.66883519,9.427166552,0
ALKBH3,16.6559003,18.9027803,42.74977366,61.03892872
ALKBH4,31.3386482,15.44081217,18.54268383,72.6266589
ALKBH5,49.79831079,44.68134962,44.83924903,35.6224605
ALKBH6,35.5221303,43.15209592,49.20233898,80.5494775
ALKBH7,38.08904288,76.45336858,41.69302348,42.26127472
ALKBH8,0.610972146,13.26710315,6.5525961,25.06996356
ALLC,0,0,0.012185085,0
ALMS1,1.555357169,5.819987,5.05595084,1.694532429
ALMS1P,0,2.246248765,0.22271108,0
ALOX12,2.919215743,1.609884409,0.96842442,1.263923159
ALOX12B,0.059673359,0.107088873,0.127305917,0
ALOX12P2,0.382721702,4.472218314,2.335275445,3.881583762
ALOX15,10.72218939,0.824905582,0.736176245,1.731947638
ALOX15B,0,0.029636583,0.427392956,0
ALOX15P1,0.220638674,0,0.084372452,0
ALOX5,363.3330254,1.867089183,0.0574655,0
ALOX5AP,336.8711958,331.719729,424.1283611,493.7039787
ALOXE3,0,0,0.018054982,0
ALPI,0,0,0,0
ALPK1,26.0212868,6.876622864,6.189638363,5.765642837
ALPK2,4.770916811,0.259159931,0.413096218,0
ALPK3,0,1.617622831,0.32271704,0
ALPL,3.145034269,0.437392493,0.005990315,0
ALPP,0.744812649,0.509094436,0.783000614,0.368720049
ALPPL2,0,0,0,0
ALS2,6.836689202,8.083187305,10.37069174,14.78459642
ALS2CL,0.659166061,6.352785666,1.728427797,1.561648202
ALS2CR11,0,0,1.455780589,0
ALS2CR12,0,2.885617062,1.604413598,0.788734647
ALS2CR8,21.59341576,11.36716215,11.83801744,4.502619033
ALX1,0,1.544812192,1.654866137,0
ALX3,5.452711719,0.718600632,1.101055407,7.426841946
ALX4,0,0.34315258,1.351224048,0
ALYREF,0.034835795,2.619369794,1.886750798,2.320402854
AMACR,15.9868727,5.649758858,6.48705661,36.33204727
AMBN,0,0,0,0
AMBP,0,0.099333946,0.197202186,0
AMBRA1,15.71276884,16.06189859,20.25685361,34.11239271
AMD1,56.50983234,55.43345662,71.83705223,107.8964421
AMDHD1,4.464321965,0.318900146,5.619699259,0
AMDHD2,7.325383858,27.00421619,27.60207991,15.38856188
AMELX,0,0,0.004454122,0
AMELY,0,0,0,0
AMER1,0.086125145,0.683189981,2.612067277,0.008387219
AMER2,0,0.018969861,0.121784184,0
AMER3,0.903504348,1.191308694,1.899782021,1.008404164
AMFR,41.16206393,11.26345633,10.14852299,14.86856475
AMH,0,0,0.004331422,0
AMHR2,0,0,0.006949646,0
AMICA1,0.401408471,68.82866174,238.004465,5.467420861
AMIGO1,0,1.57273144,0.951783516,0.461330937
AMIGO2,4.445482795,11.19259115,46.63863758,0
AMIGO3,3.224216891,7.544184783,3.495118778,30.5301913
AMMECR1,24.14093293,8.777014415,11.86758604,0
AMMECR1L,17.42181531,7.678968012,7.217653313,1.135826816
AMN,0.804674956,0,0.594552062,0
AMN1,57.69049571,12.09714248,11.5920907,32.87371996
AMOT,0.06870594,0.447499856,0.221706138,10.17524191
AMOTL1,0.184824305,0.068424745,0.408403517,0
AMOTL2,0.233854625,1.685667407,0.515169567,0
AMPD1,3.991727734,0.018674256,0.115664952,0
AMPD2,32.02705305,34.99363837,25.88416022,46.9856442
AMPD3,30.3980844,11.77683556,7.573316446,0
AMPH,0,0.054121169,0.477449955,6.38102932
AMT,19.09240131,16.67292033,12.09225827,25.32696766
AMTN,0,0,0,0
AMY1A,0,6.06E-05,0.099842265,0
AMY1B,0,0.07236446,0.318549901,0
AMY1C,0,0.119268894,0,0
AMY2A,0.072577412,0,0.336133125,0
AMY2B,11.94942597,7.145410871,9.135459621,11.71767991
AMZ1,3.039965424,1.694915552,1.432060033,0.205166849
AMZ2,127.402246,68.68201142,111.4647486,2.562096788
AMZ2P1,12.59769348,5.038289847,8.718120034,1.30358749
ANAPC1,6.697192786,5.359496355,14.0754303,10.05110822
ANAPC10,9.096764801,11.64274482,23.90636611,11.40054531
ANAPC11,188.505681,75.83266824,101.8389337,97.11106271
ANAPC13,59.97661058,63.75667704,69.07600701,4.824541113
ANAPC15,33.67804408,52.56481486,43.21285478,80.22367089
ANAPC16,112.815879,152.0995813,130.6678623,133.0968136
ANAPC1P1,3.299506117,1.411340946,21.2360068,0.559059847
ANAPC2,3.096920457,3.076690424,7.066241452,2.020680615
ANAPC4,26.09554905,15.07547673,37.03427436,15.85417325
ANAPC5,135.3384711,147.8138833,137.9072981,109.4942678
ANAPC7,55.35191918,55.69201275,55.54160303,88.07714717
ANG,29.72376715,2.783737669,0.231633563,0
ANGEL1,8.097141989,17.99589211,12.28786574,38.82142979
ANGEL2,12.03547947,15.60645943,18.86266295,29.96346876
ANGPT1,0,0,0.99199924,0
ANGPT2,5.341241224,7.560177531,9.383473132,11.41588169
ANGPT4,0,0.118000735,0.044733227,0
ANGPTL1,16.4098856,0,0.10876718,0
ANGPTL2,0,0.557801128,0.606565263,0
ANGPTL3,0,0,0.02082946,0
ANGPTL4,0,3.573779763,0.532857813,0
ANGPTL5,0,0.110913233,0.050085852,0
ANGPTL6,7.609443599,3.236374424,0.13582873,0.339348695
ANGPTL7,0,3.779853476,0.906437318,0
ANHX,0,0.513804486,0.406121922,0
ANK1,10.36469619,6.17247957,3.088224956,0
ANK2,2.024609079,0.169757485,1.209784851,0
ANK3,4.355878645,18.6136877,5.797505086,1.302251729
ANKAR,2.468890824,1.639646565,2.31235099,0.25871477
ANKDD1A,1.855090812,6.194638084,7.306387642,8.605412116
ANKDD1B,0,0.218237946,0.152963031,0
ANKEF1,0.226441052,5.012783574,1.512636867,0.325173218
ANKFN1,0,0.036848865,0.134782967,0
ANKFY1,7.535840778,10.54399428,16.03245052,33.43068021
ANKH,12.29051496,17.95406102,9.638201226,18.48258171
ANKHD1,44.98372249,76.09717142,75.53483818,59.10030474
ANKHD1-EIF4EBP3,0.23612192,1.061442725,6.199647446,8.389915504
ANKIB1,23.80610465,17.2136675,18.50597297,33.8477486
ANKK1,0.037255027,7.877751755,2.047541888,0.369704877
ANKLE1,11.48711961,15.98230977,17.54050063,15.14931236
ANKLE2,12.49214535,7.603500636,13.39025663,12.20992781
ANKMY1,18.36372474,12.51479809,23.18006059,3.788379791
ANKMY2,28.68126611,14.60598653,19.01071613,28.77016642
ANKRA2,60.69266536,38.96838361,38.73886528,4.988924324
ANKRD1,0.471284239,0.193634215,0.250655412,0
ANKRD10,155.0218663,128.5808807,195.3638827,297.4189751
ANKRD11,26.32033596,20.07997983,18.15986026,17.78376159
ANKRD12,51.30921302,56.747301,58.47055989,34.97894501
ANKRD13A,40.18382294,21.07641345,12.09938621,2.180341603
ANKRD13B,0,0.039636236,0.249964699,0
ANKRD13C,13.33757204,23.80796222,21.27241767,42.80256505
ANKRD13D,9.665790121,14.89959118,26.71862301,32.87622901
ANKRD16,17.05609171,12.23288697,13.80128179,13.22699761
ANKRD17,15.17856503,22.31987296,18.84683411,17.60275378
ANKRD18A,0.300460204,2.867470231,1.920559388,0.046453881
ANKRD18B,0.184021512,0.232247201,0.75331432,1.020684044
ANKRD18DP,3.875898015,0.050424572,0.21788498,0
ANKRD19P,0.451101931,2.812955121,4.313641841,2.476715266
ANKRD2,0,0,0.006290445,0
ANKRD20A1,0.237078368,1.249565379,0.725459413,3.132061144
ANKRD20A11P,0,1.352561662,1.762429258,10.48677914
ANKRD20A12P,6.109702025,3.177512338,6.256808758,3.156593857
ANKRD20A19P,1.467974944,1.766222486,1.39343578,2.166835921
ANKRD20A2,0.658486983,0.326605656,1.584757248,10.16095553
ANKRD20A3,0.370128382,1.091059941,1.174721715,0.879040726
ANKRD20A4,0.955869045,1.223356364,4.389450175,0
ANKRD20A5P,0.57141672,0.783509078,3.976505014,3.38175757
ANKRD20A8P,0.131926752,0.249886345,1.446824067,2.234279136
ANKRD20A9P,18.37177832,24.54094737,27.23283752,20.06316382
ANKRD22,0.223538052,1.313004358,0.328598533,0.153231323
ANKRD23,10.37776571,7.308274512,5.516675196,8.311889689
ANKRD24,0,0,0.152278075,0
ANKRD26,15.39163693,5.361670407,4.714782111,0.22032858
ANKRD26P1,0,0.459328995,0.028004018,0
ANKRD26P3,0,0.027393896,0.098594593,0
ANKRD27,10.25074341,26.55262884,26.15064251,26.43583269
ANKRD28,4.583279012,8.484201992,5.142067209,10.73362706
ANKRD29,0,0,0.079807645,0
ANKRD30A,0,0.005878677,0.056390171,0
ANKRD30B,0,2.899669151,0.520258723,0
ANKRD30BL,5.574733528,6.266018078,11.47161572,2.939820193
ANKRD30BP2,6.694187551,4.835668862,6.795564635,3.478149472
ANKRD30BP3,0,0,0.201267308,0
ANKRD31,0,0.865140743,0.273768224,0
ANKRD32,8.915055748,23.62857606,33.26228965,12.08151826
ANKRD33,0,0,0.16541859,0
ANKRD33B,3.157132885,0.204912394,0.856841382,5.906690194
ANKRD34A,1.48915715,0.602661735,2.306235022,21.60817765
ANKRD34B,0,0.022485056,0,0
ANKRD34C,0,0.021333883,0.090396951,0
ANKRD35,0,1.675861596,6.467507856,0.134197962
ANKRD36,69.55405121,127.6957393,107.6621845,83.15474294
ANKRD36B,44.24944515,88.29694518,72.46609156,70.08256602
ANKRD36BP1,94.02361396,125.9242145,97.75096849,168.4224626
ANKRD36BP2,31.81713305,2.440488936,2.607438222,2.748206882
ANKRD37,11.80968918,33.45849958,16.96546032,3.899766677
ANKRD39,42.85031223,115.7167133,56.52672017,101.2760058
ANKRD40,14.47836855,13.15353301,21.89599029,50.57152726
ANKRD42,0.071613466,8.674976672,4.708180755,0.978095964
ANKRD44,225.5281048,214.9279906,237.5575859,293.5922995
ANKRD45,4.882229429,5.375461336,5.146386059,4.411041143
ANKRD46,22.30673923,6.136442941,10.96082815,0.046775143
ANKRD49,25.79253763,39.06973785,36.06153201,40.0271531
ANKRD50,1.13413873,0.751642653,3.206303337,0
ANKRD52,13.1140566,6.441722554,16.0180446,20.28022549
ANKRD53,0,2.68173204,0.050253271,0
ANKRD54,46.96785373,12.14818066,24.69031291,7.199702601
ANKRD55,0,4.172384662,0.308596932,0
ANKRD6,8.820494346,0.82683923,0.697594199,0
ANKRD61,0,0,1.024344093,0
ANKRD62P1-PARP4P3,0.211774991,0.299755123,0.603385892,0.504199755
ANKRD63,0,0,0.029544574,0
ANKRD65,8.479098631,4.099724486,4.7212344,5.147805187
ANKRD66,0,0,0.14372477,0
ANKRD7,0,0,1.899730989,0
ANKRD9,0,0,1.376225147,0
ANKS1A,0.771866866,3.113206748,3.176900285,22.42756258
ANKS1B,0.577400849,1.891799008,9.119824754,0
ANKS3,7.092137631,2.334965325,15.93171728,5.290854188
ANKS4B,11.74057713,15.66067499,13.32835608,13.29717882
ANKS6,2.608799011,0.538716085,0.83498078,0
ANKUB1,0,0.269215925,0.09586037,0
ANKZF1,59.60651985,69.68476022,91.12967579,83.9066317
ANLN,3.728045888,1.964458361,1.81254797,0
ANO1,0,0,0.109051101,0
ANO10,4.637056191,9.383843972,7.019033922,5.277591791
ANO2,0.137574644,0.023818592,0.221980404,0
ANO3,0,0,0.393331034,0
ANO4,0,0.026363681,0.037221067,0
ANO5,0.108218661,0.06024262,0.175363311,0.973225604
ANO6,4.94598894,16.47626023,8.218281897,21.26466477
ANO7,0.054351398,0.58750053,0.099662837,0.114521138
ANO8,0,0.196615187,0.162275729,0
ANO9,5.760116689,44.29932773,42.15276013,0.339992943
ANP32A,24.68924875,20.88883829,16.02456635,33.83112963
ANP32A-IT1,12.5108654,15.40769659,17.02816098,11.56091301
ANP32AP1,0,0,0.126409553,0
ANP32B,164.4919407,198.9071603,151.1708749,61.89310343
ANP32C,0,0.087759824,0.024067572,0
ANP32D,0,0,0.16154171,0
ANP32E,154.3455721,106.1563494,142.0535965,101.4135184
ANPEP,0,2.252698275,0.880019471,0
ANTXR1,0.642548646,0.194187787,0.570020472,0.478741102
ANTXR2,25.14601306,49.43169186,7.077399503,6.71978213
ANXA1,0.761564997,653.8413398,285.8862496,536.0943182
ANXA10,0,0,0.181087555,0.160968367
ANXA11,102.2262251,136.5325803,109.1380641,148.5056999
ANXA13,0,0.184060326,0.022626818,0
ANXA2,222.8609694,393.8204601,374.1904321,508.1147044
ANXA2P1,0,0.172672023,0.275311133,2.179431319
ANXA2P2,2.438083576,2.819275627,2.141720093,31.99589492
ANXA2P3,0.094510795,0.18751342,0.342878661,0.05935676
ANXA2R,38.5425017,48.24587834,48.08220008,76.06349184
ANXA3,0,0.007930225,0.376396959,0
ANXA4,11.0436359,17.75956099,28.43980598,63.86363309
ANXA5,172.9130587,281.2057335,472.2327711,78.65046631
ANXA6,276.5484996,327.1556664,304.6717035,338.1645338
ANXA7,172.694635,239.5407137,173.7495912,99.5937823
ANXA8,0,0.125206804,0.355903127,0
ANXA8L1,0,0,0.004859459,0
ANXA8L2,0,0,0.001450456,0
ANXA9,0,0.145207544,3.550969632,0
AOAH,0.007902771,32.64047427,158.1597583,444.1018601
AOAH-IT1,0,0,2.1538353,0
AOC2,0,0.033454377,0.228930949,0.074839446
AOC3,1.14960991,0.374920421,0.049316072,0
AOC4,9.357015187,2.107672005,1.577915362,1.07875111
AOX1,0,0.080121997,0.024077585,0
AOX2P,0.029030736,0.61181804,0.218377269,0.447434511
AP1AR,17.10048827,26.80935472,33.5372727,3.323347253
AP1B1,77.45767753,20.13993741,37.11986734,12.51867513
AP1B1P1,0,0,0.407371691,0
AP1G1,34.35938041,17.21913151,29.91397341,32.28831621
AP1G2,144.4026911,87.09336969,125.144095,148.4287235
AP1M1,109.6559113,93.0407526,108.4522136,163.9419376
AP1M2,0,0.019674769,0.140966738,0
AP1S1,10.42924313,6.328940584,11.86501155,14.31041592
AP1S2,74.81941287,86.81996288,46.87790302,40.91547734
AP1S3,47.53824398,40.48191075,50.14785199,28.97168406
AP2A1,5.193529247,15.17518076,8.35187045,25.8781671
AP2A2,0.19369495,3.1879189,5.576771991,0.58131805
AP2B1,77.36825616,51.394768,91.04701532,43.72457358
AP2M1,90.58181251,162.0093463,208.0647869,197.5311303
AP2S1,73.05137586,88.70960567,94.1291877,156.5027106
AP3B1,41.51146022,58.02288243,53.36752135,53.55382842
AP3B2,0,0,0,0
AP3D1,24.48715965,20.22289983,21.4129981,13.40077492
AP3M1,26.21002169,40.00859086,56.00940513,23.51197654
AP3M2,0.971401648,18.64690318,20.72922114,21.11344139
AP3S1,78.99719766,80.02622727,126.104954,103.9559922
AP3S2,11.37050089,23.65134304,18.74138635,4.102017114
AP4B1,39.69045489,26.18533927,53.45503023,93.38190884
AP4B1-AS1,22.70977027,15.99438229,28.9277965,13.48064732
AP4E1,8.01601755,11.28963128,9.741697344,13.03071385
AP4M1,3.124964922,0.057757911,5.245175279,5.910774432
AP4S1,26.85981986,45.74205525,43.46232969,29.88660209
AP5B1,8.400386007,5.918251307,17.31972391,21.87503615
AP5M1,42.72969416,30.77153919,44.3885208,13.57703398
AP5S1,25.61989441,15.12758881,17.99368676,4.107540877
AP5Z1,12.94786794,29.46552614,34.32232318,11.91670567
APAF1,11.6304142,14.1865127,23.61345345,20.28855878
APBA1,0.100961413,0.439012172,0.963817454,0
APBA2,0.0658035,22.85087286,8.934679147,35.86618304
APBA3,20.65277581,49.46171727,43.8161389,68.80602246
APBB1,25.22191642,62.77392141,62.78516758,5.735915091
APBB1IP,80.00402507,84.31391229,74.89173376,79.78338704
APBB2,1.376205474,1.914317897,1.525473441,1.252290953
APBB3,3.78926963,11.83437641,15.09872158,1.178772798
APC,10.39740288,8.795712245,9.125627831,18.12021791
APC2,0,0.071818026,0.108256191,0.044841037
APCDD1,0,0.025212208,0.035573671,0
APCDD1L,0,0,1.483418808,0
APCDD1L-AS1,0,0,0.264950142,0
APCS,0,0,0.083244501,0
APEH,35.5001879,63.17062735,84.59489393,26.23561087
APEX1,184.6904589,117.4633778,121.5185517,24.03244978
APEX2,23.66568774,18.90357955,28.19756443,53.56291634
APH1A,71.44647762,74.31651488,37.59024195,107.3864483
APH1B,40.22945117,10.60966861,5.231402531,0.165488591
API5,61.23130944,61.6035378,95.99925996,25.03355961
APIP,18.03058661,44.04324541,31.40767464,21.13447108
APITD1,2.99813384,1.534881261,5.867506375,9.210001907
APITD1-CORT,0.137248673,0,0.604131571,0
APLF,4.505659948,1.630710337,1.067153556,0.05032258
APLN,0,0,0,0
APLNR,0,0.086428032,0.074073219,9.676151521
APLP1,0,0,0.987318308,0
APLP2,50.54337046,34.55954912,52.52716788,60.65727567
APMAP,56.38414418,125.0078183,248.2382319,588.1835963
APOA1,0,4.28629595,1.747869349,0
APOA1BP,63.23416915,59.10120466,55.90409177,44.07558462
APOA2,0,0,0,0
APOA4,0,0,0.011881617,0
APOA5,0,0,0.38755733,0
APOB,0.118219396,0.037394086,0.015505927,0
APOBEC1,0,0,0,0
APOBEC2,3.268465992,7.66319956,2.2134852,7.489535367
APOBEC3A,14.45892325,22.25415578,27.7692331,15.19810495
APOBEC3A_B,0,0.370789749,0.48347189,0
APOBEC3B,4.342949756,0.319578874,4.559864299,0.379359976
APOBEC3C,290.1675503,354.8861893,561.3098092,552.1347499
APOBEC3D,57.45157799,72.31893764,85.16378656,81.80866654
APOBEC3F,43.21926172,43.91205663,61.20287483,73.61976338
APOBEC3G,93.31721548,197.5341077,482.8215922,706.0204629
APOBEC3H,0.071609518,40.90682866,40.9516552,83.98489886
APOBEC4,0,0.769411243,0.072806985,0
APOBR,0.562228673,1.927400815,2.003993496,37.2789859
APOC1,0,6.432206515,6.46807438,0.240977198
APOC1P1,12.79441498,12.5010261,10.78448115,18.37520946
APOC2,0,0.055940131,1.446109401,1.324913578
APOC3,0,0,0.135463838,0
APOC4,0.11064156,2.196706736,2.236349156,5.167282402
APOC4-APOC2,0,0,0.002440134,4.670983627
APOD,36.12810889,38.99209514,12.23131585,94.72014269
APOE,19.40735132,38.76724626,32.73193892,0
APOF,3.233362446,3.296259917,2.552832916,3.08108022
APOH,0,0,0.082203061,0
APOL1,38.37888911,46.47622731,51.24483072,64.97993606
APOL2,50.50633008,88.50622255,84.86890977,170.256581
APOL3,80.85620462,75.35057066,83.67116552,60.56961307
APOL4,17.34136558,18.17448865,22.68942773,14.5821955
APOL5,0,0.380412966,1.424819544,0
APOL6,14.44720011,52.62385904,45.14988829,56.79827317
APOLD1,3.177836155,6.324239454,4.924631558,3.099811457
APOM,6.949461444,1.373861811,1.720116455,0
APOO,25.98433659,24.96342445,11.98575324,7.539722269
APOOL,9.919314556,9.883335497,15.95927703,14.68751358
APOPT1,31.55249547,23.36575714,36.95485066,51.35433002
APP,15.56102773,23.56374961,2.21690013,0.199355684
APPBP2,13.36729939,18.99195692,17.2979746,9.831890374
APPL1,34.81570424,14.25680294,12.53907723,28.61950479
APPL2,2.281495116,6.070508303,10.39443376,12.9309717
APRT,382.0705008,370.163658,289.0628214,458.671054
APTX,2.357129051,19.46939192,21.81600515,39.13442355
AQP1,0,2.733693215,0.138403083,0
AQP10,0,0,0.043280064,0
AQP11,0.192101181,2.458874159,4.240380753,0
AQP12A,0,0,0.150221362,0
AQP12B,0,0,0.081962445,0
AQP2,0,1.177617675,0.135817024,0
AQP3,37.821772,221.9740273,28.24976509,31.71146818
AQP4,0,0.261567476,0.644524114,0
AQP4-AS1,4.807786141,7.233920485,7.343200051,8.449840609
AQP5,0,0,0.01478876,0
AQP6,11.76649228,12.98680673,19.46786942,8.631854308
AQP7,0.1780456,0.073032686,0.135003452,0
AQP7P1,5.014951006,0.784554082,1.174689743,0
AQP7P3,14.29926888,3.233571844,0.741978868,0
AQP8,0,0,0.11185897,0
AQP9,0,0.284970452,0.271778729,0.075163268
AQPEP,0.228052495,0,0.006656281,0
AQR,16.34138095,18.69676564,29.57544406,40.17923004
AR,0,0,0.860843851,0
ARAF,46.97555396,53.85418015,51.26143373,56.3356564
ARAP1,21.1425682,33.42152285,32.8378365,40.89515335
ARAP2,6.498793038,34.87399291,60.42186364,64.91082212
ARAP3,0.01870927,0.570973588,0.273656484,0.065163743
ARC,0,0,0.090206279,0
ARCN1,83.7338858,74.01595998,85.35875439,71.22513265
AREG,25.45539652,44.06388933,30.21418537,288.7756115
ARF1,405.5774504,421.2967729,529.2737209,927.4494644
ARF3,14.95906006,32.76898582,17.71386403,25.7210311
ARF4,88.45319122,100.1269802,120.4365089,52.43850888
ARF5,115.0112259,189.8451612,174.7772285,322.7795371
ARF6,79.02450639,88.49165286,151.1334875,133.5896786
ARFGAP1,27.36880433,39.68133088,34.62902495,50.72520021
