Symbol,Blood,Breast
KRT17,63.90521453,206.5859129
ASXL1,202.9573553,320.8328517
ASXL1,141.6011637,156.5085036
PIK3R1,229.8987333,407.1843669
PIK3R1,741.340818,495.3750298
GCOM1,83.70595251,101.766796
MYZAP,83.70595251,101.766796
POLR2M,83.70595251,101.766796
TUBA4A,1434.324527,528.9075577
GCOM1,146.2972954,187.4792129
POLR2M,146.2972954,187.4792129
GCOM1,156.0833299,335.1696004
POLR2M,156.0833299,335.1696004
MCFD2,135.125137,448.6641145
MCFD2,60.11068002,136.6570984
NUP205,119.1361993,414.7414334
MTDH,265.6221321,883.690091
PIK3R1,283.9803485,128.0829437
MTDH,284.4223957,1226.699641
MTDH,734.6418745,2168.896305
CAMKK2,411.3475869,297.5377323
DST,69.0081451,156.6186719
DST,36.94839176,347.4874674
ATP2C1,61.78375143,475.0251764
GALNT10,236.7475307,224.2983054
SMARCA2,185.2028807,130.8428714
SMARCA2,113.1550633,72.54799023
PBXIP1,553.9032749,280.5260005
GIGYF2,139.0815892,195.3706585
GIGYF2,199.2769802,299.2901316
QKI,189.9459818,115.6487658
QKI,423.0409044,209.2934388
WAPAL,426.1866924,377.9805823
QKI,694.0860005,592.1979983
SRSF5,1231.874736,2352.420003
WAPAL,402.2509183,556.3533692
SERPINB1,799.597661,250.5148934
MCM3AP,264.4001716,516.9597186
C18orf32,3277.503468,6748.675514
RPL17,3277.503468,6748.675514
RPL17-C18orf32,3277.503468,6748.675514
SNORD58A,3277.503468,6748.675514
SNORD58B,3277.503468,6748.675514
SNORD58C,3277.503468,6748.675514
MAPK1,1008.753351,365.6964455
LPIN1,42.44443207,32.25049431
GNAS,6744.278145,10051.89636
LPIN1,177.8689692,174.8785017
SRCAP,224.8348181,201.4782431
LPIN1,190.4303168,168.3054801
MTMR4,168.7550618,295.9335709
UBE3A,60.01805352,36.51268267
TMEM97,48.8525429,418.7162132
ATG4B,430.5551978,363.5721612
TMEM97,42.43851638,721.6785539
TMEM97,48.43590765,516.9169063
AGRN,97.61491976,88.67755268
LOC101928826,12617.08156,13170.01833
TPT1,12617.08156,13170.01833
AGRN,96.2666326,579.741245
ANKRD12,327.1477516,223.3511465
SUZ12,437.4256934,655.0921244
FNBP1,1321.607373,328.2124874
ANKRD12,241.7773265,192.8001585
SLC7A1,169.1758403,126.3441961
HIPK1,594.3848314,116.8601145
SLC7A1,87.61344394,67.44572608
HIPK1,792.3687683,562.4783045
GNG12,70.56142382,621.7535549
SLC7A1,177.760611,630.1495398
PSMD14,254.145981,1783.902841
ATP13A3,93.40128591,468.7214512
NRP1,13.61410291,209.3427177
NEK9,442.1315189,494.3901696
TXLNA,95.44877726,322.9890012
RTF1,245.2625311,393.5224744
RTF1,276.4476346,276.3272993
KHSRP,124.5403006,289.9199004
MIA3,297.1827013,433.5876133
CLASP2,134.7709025,265.8615187
OGT,372.3051421,533.5430233
CLASP2,35.80589388,70.79402908
CLASP2,109.1277948,260.5009909
MIA3,32.58593868,102.1654503
SEL1L3,212.8833401,103.5346224
BCL2L1,1793.376538,629.3577781
CHMP7,358.8480671,244.4605146
SEL1L3,362.4304182,146.6286022
NUP210,142.5945386,129.1172774
NUP210,311.6521705,228.7669587
TNPO3,217.1797253,282.3100971
TNPO3,335.1626806,411.3966573
SGSM2,102.2096973,189.100076
TUBB,1050.559022,2302.204965
SGPL1,120.3803966,190.1492921
SGPL1,252.1128845,426.1043779
VPS13D,203.0746761,267.2054832
VPS13D,86.14172435,104.3713226
LIMCH1,20.08378141,236.0903278
VPS13D,95.51133371,147.1188081
LIMCH1,29.18059139,377.7338629
LIMCH1,19.51608225,266.3395932
SCAP,483.1823977,431.1249443
TFDP1,413.3232956,817.9745449
RBL2,685.8613691,463.9178424
RBL2,493.6203469,198.2793424
FAM98A,185.8636226,678.3264211
GNS,791.8654612,1058.801265
GNS,579.3373651,537.9355959
EPB41L1,73.5327369,105.1388543
TUG1,520.0735447,625.575155
MYO1D,19.81636887,177.5169559
EPB41L1,40.44990569,190.5783474
YIPF6,105.1531229,271.3443832
YIPF6,401.7938904,717.3928214
YIPF6,84.92672742,261.82706
YIPF6,79.02277376,175.51852
SULF1,53.80889561,334.6019628
CREB3L2,276.4186101,594.4163174
MIR4800,184.713001,193.7541482
MXD4,184.713001,193.7541482
MIR4800,462.4387837,371.9960753
MXD4,462.4387837,371.9960753
KDM1A,198.9843905,490.3964783
POFUT1,122.910805,225.0394956
TBC1D1,447.4914309,312.1386014
EIF2B5,176.6821495,449.9598423
TMED10,1573.543779,2402.715632
SULF1,11.99882341,564.7418327
SULF1,61.29809795,843.981778
KHNYN,433.3910589,299.0442654
KHNYN,336.6171762,241.4203428
FAM168A,193.0868791,264.0690624
CLIP3,83.10278332,121.4173185
ZSWIM8,382.8870404,462.9904486
AMPD2,931.8657392,280.2042893
ATP2A2,97.31641612,444.2790051
ATP2A2,98.16664136,71.78693403
ACTB,6855.652559,11091.55976
ACTG1,6855.652559,11091.55976
MYO1B,17.78590489,428.1711142
MYO1B,64.38183159,496.3085091
ZNF292,94.12458127,137.1478307
FEM1B,101.4711341,329.6153764
ZNF292,606.3160228,447.4769208
ZNF384,334.5580395,398.8517531
FAM21A,586.7689254,862.5895751
FAM21C,586.7689254,862.5895751
LOC101930591,586.7689254,862.5895751
DESI2,202.0626058,548.507738
MYH10,52.30723291,595.9441881
FEM1B,47.78004466,151.2121228
FEM1B,44.35402168,45.33186285
EP400,115.8892761,281.2687027
EP400,144.3733087,150.0780252
NOTCH2,696.347495,585.8988741
GART,124.6803015,342.1376103
GART,231.8304961,390.0754339
CMTR1,192.8130166,278.3924459
USP24,96.75418442,129.3471663
TCF4,116.4360608,233.9424296
ATP6V0A1,354.1512866,283.0968835
ATP6V1G2-DDX39B,97.7845454,163.0880461
DDX39B,97.7845454,163.0880461
SNORD84,97.7845454,163.0880461
TCF4,80.80880584,131.360905
TCF4,133.8759504,640.6577273
TCF4,86.31712395,229.0450493
USP24,223.2143982,289.9762145
SBF1,88.52511897,61.21682579
LOC100996724,94.35945099,166.4815164
LOC100996761,94.35945099,166.4815164
LOC101929792,94.35945099,166.4815164
LOC101930416,94.35945099,166.4815164
PDE4DIP,94.35945099,166.4815164
RPS3A,7851.488943,10701.65002
SNORD73A,7851.488943,10701.65002
LOC100996724,43.7772776,47.39772094
LOC100996761,43.7772776,47.39772094
LOC101929792,43.7772776,47.39772094
LOC101930416,43.7772776,47.39772094
PDE4DIP,43.7772776,47.39772094
SBF1,104.8610962,73.3982776
EMC1,68.97553016,107.0268362
EMC1,63.7884869,181.6172678
EMC1,80.48930769,328.5026801
RDX,92.40744676,425.1845767
RDX,65.32235897,168.7610526
VGLL4,152.1268444,623.0335686
FAM102A,317.1731089,397.6421966
CDK11A,517.8697258,506.6685878
CDK11B,517.8697258,506.6685878
ZC3H13,203.8463744,422.5861078
UBE3B,184.7853936,289.7367732
UBE3B,95.03977204,116.8937949
METTL13,124.6946211,345.2986672
PCMTD2,399.6577275,883.1939171
METTL13,209.8029723,439.8019983
TOR1AIP1,1332.954683,1293.367988
TOR1AIP1,451.9661361,272.4141995
MICU2,349.5507946,759.0639589
IMP4,147.3731174,443.4162351
PDLIM5,228.773647,1513.149509
Sep-06,171.6356675,60.71121267
GLYR1,775.3434296,184.7670439
Sep-06,775.3434296,184.7670439
Sep-06,322.066314,128.9339861
SCAMP1,237.6949996,1106.046916
SCAMP1,101.5692874,265.6481016
ELF1,1070.58417,610.9083791
ZCCHC24,119.1566027,203.9595761
ELF1,1127.42647,410.9916547
KIAA0930,204.2409635,115.2496615
PDCD11,100.8687451,186.984178
ZCCHC24,65.19903515,182.9002355
PDCD11,203.9227052,237.2681972
SCAMP1,41.85319607,37.57333355
YWHAQ,607.3633647,2477.83809
KIAA0368,31.52049098,43.72090664
KIAA0368,124.5103485,556.8807947
GTF3C2,390.6282039,602.1933925
RBM38,2192.166016,194.2076748
HMGXB3,331.1368818,392.3531122
GRPEL1,220.4246096,486.6662713
RPS2,7790.161152,10034.29565
SNORA64,7790.161152,10034.29565
GRPEL1,185.3784684,438.1380575
TRIM33,431.0663132,513.826217
TRIM33,170.775826,213.7672178
CENPB,75.99636314,255.0769004
SNRNP27,168.2190932,452.5796059
IP6K1,279.8659594,237.2538215
SNRNP27,167.669366,424.0415809
KIAA0232,597.460594,596.8565889
CERS6,208.5840087,1565.761468
NBEAL2,551.8046427,237.3091335
GPRC5A,77.84736523,682.8843844
NEDD4L,74.37355856,352.3860542
CERS6,47.7197271,748.9267871
KBTBD2,292.1183616,392.2166015
NEDD4L,81.0107481,160.2073947
LYPLA1,489.7374791,1704.588889
SECISBP2L,97.20883245,272.5283204
SECISBP2L,206.5123279,83.18067271
KAT6B,90.02515949,148.4689717
KIAA1279,83.31857775,501.1682482
HNRNPDL,748.7253654,1654.089455
YTHDC1,1038.691538,1363.811849
CLUH,246.8086108,521.6018061
TFE3,454.1616584,418.3413579
SPRED2,22.45252461,289.3966483
SUCLG2,177.3639417,550.2504437
SPTSSA,150.6443509,1183.695852
AZIN1,394.1086713,1282.025868
KAT6B,163.6769686,720.5521277
CD59,195.7303332,659.2277643
FN1,42.41424796,5752.317441
SETD3,339.5434961,567.8330192
SPRED2,69.60252543,39.63065824
DNAJC13,216.5336285,427.0876751
SPAG9,224.0555223,115.7395944
NIPBL,434.4717026,389.180956
SPAG9,430.6783309,305.2013399
AVL9,88.75976988,90.5680128
MICAL2,809.4885454,326.6134373
MICAL2,1493.653998,603.8237647
AVL9,191.4718333,498.0389295
AVL9,132.0693584,127.1346119
ACAP2,906.2905239,489.3152878
ACAP2,32.57802612,14.29298007
RMND5A,110.7157877,90.79013751
RMND5A,425.7935184,240.8312185
SPECC1L,172.2506593,251.3057514
TPM4,376.1840948,692.6801958
RMND5A,226.7688908,360.3227731
NIPBL,162.1562477,244.0495214
FAM89B,459.2139557,437.1643462
GPATCH8,260.1228984,259.9525972
FYN,174.9083501,32.33557479
GPATCH8,263.9034726,286.3052051
COL5A1,27.13551171,739.216707
COL5A1,33.03371731,554.2693646
DNAJC8,47.63655734,59.2253074
DNAJC8,182.298508,231.6221584
KDM4B,751.6776097,506.6685301
SETD2,466.3692977,532.6385841
TENC1,98.96448623,175.3634293
KDM4B,360.9097345,580.0888312
KDM4B,1073.602709,1293.900629
MAPK1IP1L,100.666819,71.85738815
Mar-06,530.2903055,1381.502186
FCF1,193.1070982,339.5876343
MAPK1IP1L,193.1070982,339.5876343
ADO,84.8176964,219.5802149
CEBPB,5579.473102,2355.225224
ADO,136.0222189,291.5265276
DIP2C,21.14316816,251.7173707
DIP2C,149.1169842,270.0768
MAU2,252.762286,262.2420866
PICALM,1454.268837,872.5708879
TMEM131,330.7494003,465.5832425
MOAP1,224.9022095,487.1394828
MXRA7,206.6785858,1241.001474
GPD1L,165.4295551,852.131884
PICALM,214.0566321,139.3028013
CARM1,295.4618416,296.8209969
USP33,341.8777737,686.5849643
DDX3X,483.6678387,511.0483913
DDX3X,541.9816372,871.9140324
ARAP1,504.3658528,213.0325033
ATRN,78.93508517,322.5361764
PIP5K1C,243.579077,316.5591516
UBE2E1,729.7339405,1699.477451
SMARCA4,92.33902764,475.4665787
PDE8A,188.4426016,201.5206261
PDE8A,92.55700895,281.0927335
SPIDR,76.66410075,197.465719
H2AFX,49.12402054,27.12723233
H2AFX,74.85006944,94.24322456
SPG20,114.203091,174.8348958
DESI1,193.3577823,223.6832201
DESI1,157.214768,165.1345885
LSM12,96.20346148,272.9889041
NEK7,680.4433372,664.1450933
LCN2,97.01266661,184.2900025
LSM12,263.8276106,743.7213419
WEE1,109.375057,752.6240997
ZNF24,337.0060598,874.6468077
MEF2A,284.9445067,378.7205597
ATP11B,281.3318615,100.8991998
C18orf32,3160.004905,6727.391691
RPL17,3160.004905,6727.391691
RPL17-C18orf32,3160.004905,6727.391691
SNORD58A,3160.004905,6727.391691
SNORD58B,3160.004905,6727.391691
SNORD58C,3160.004905,6727.391691
DOCK9,86.27159576,242.489597
CHD1L,351.5948533,601.7453242
CDC34,1309.824618,473.4688396
FLAD1,173.7078212,452.2183656
PHIP,439.8223478,491.5205816
AIM1,618.6451667,445.8907239
ZNHIT3,117.2721498,486.6498482
ZHX3,91.59438024,71.38723757
FRYL,186.5187749,220.5262747
BRD3,348.8449716,437.7151499
FRYL,446.2316326,460.3858377
STAT5B,1244.803384,340.0216459
STAT5B,408.0272027,138.1082675
CAP2,73.75772598,416.1143517
HPCAL1,970.576321,742.5318401
RPRD2,237.8125887,442.037881
CAP2,33.8616629,502.1655866
PRKAR1B,235.7736304,146.0831432
SCRIB,65.92774643,384.2214071
ZNF451,111.1188188,296.4758257
SPRY1,43.106802,143.8189016
PRKAR1B,75.55747822,98.60425956
SORL1,4050.755401,542.9920012
DENND5A,1024.033074,362.7566871
CTSZ,176.1512009,122.4381634
BOP1,57.4494845,267.1254176
MIR7112,57.4494845,267.1254176
KCTD2,246.3692579,213.0210179
STK38L,175.8855221,203.3722038
MAP4,184.2257891,730.4770337
MAP4,222.1741846,258.3279654
DLAT,87.9483247,364.2214006
SMCHD1,963.6749772,198.1404379
ENDOD1,186.2247052,102.7708713
CHD8,329.0402143,418.6776559
STK38L,373.7128932,570.9657004
ENDOD1,161.6222682,183.7554343
TMEM259,206.9829844,225.489605
TMEM259,123.7526755,101.3398572
MGRN1,416.6277512,523.408477
SMCHD1,1234.653812,233.0879396
RPS17,4627.611187,8661.723188
SMCHD1,1907.474095,279.4939242
CAST,14.58677929,13.64876632
GAPDH,8161.202855,12371.09279
OSBPL8,3915.153232,895.6927587
AQR,125.1709684,107.4922342
AQR,237.9176137,475.64264
OSBPL8,1547.229619,514.3013811
CAST,793.4739932,1075.860975
PTPRC,6607.774625,195.9827005
PTPRC,4096.829104,244.4275083
RRAS2,141.7323734,242.489597
RRAS2,91.9719165,130.385367
ARID4B,251.6760494,635.0946163
RBM34,251.6760494,635.0946163
IGJ,146.2946862,382.6228774
MIR4680,1116.844541,2214.128346
PDCD4,1116.844541,2214.128346
MIR4680,225.1614352,462.6405619
PDCD4,225.1614352,462.6405619
DAZAP2,2849.003509,1006.099794
HMGXB4,174.9431956,321.7673743
HMGXB4,108.3535078,261.5886887
WDFY3,89.94541763,108.7222159
AUTS2,123.8626756,930.6069116
UQCRC2,792.2265667,1447.438539
ZZEF1,267.1192573,215.5280863
WDFY3,242.710822,289.2220809
MRPS31,201.0265641,332.7485289
MRPS31,140.1299257,230.6365512
NUDT3,258.4462064,243.4777585
WDFY3,213.8778303,215.8030894
AKT3,143.7065117,273.2858672
NUDT3,396.7496518,421.4055809
AKT3,81.17966799,182.8825125
PTPN11,350.1155598,1153.899729
DTX4,164.4878642,313.2815972
RCOR1,375.46199,286.7564029
BTN3A2,199.5290928,126.081085
ARID5B,351.0004598,746.4852363
CHD9,75.1055168,253.2082247
CHD9,220.4232735,586.6184827
ZNF609,74.3830986,115.8753339
ZNF609,66.95298377,93.14675599
TMEM194A,35.98854098,79.55869524
ZNF609,215.346764,204.0861327
TMEM194A,57.59100536,244.0933065
TMEM41B,236.997264,442.7329068
TMEM41B,174.1917531,467.6347512
CHN1,91.54654664,263.3647132
STX10,587.6835921,554.2693646
HNRNPC,1934.226341,2587.140624
EXOSC7,222.8383577,389.0849377
PKN2,301.1497413,359.5168729
PKN2,773.030331,374.7783199
EXOC3,348.5835518,418.1294142
STX7,363.9750002,384.696317
STX7,403.24983,362.93192
UFL1,108.5862617,403.4352121
UFL1,164.801754,196.7335121
TNPO1,277.2268702,487.3094572
QKI,281.2039721,181.2031221
WWP1,30.07329755,534.1759827
WWP1,684.0493147,3161.910787
TUBA1B,3328.073259,7732.881105
PTPLB,178.5548671,890.4170906
HIVEP2,151.3817676,111.0819479
HIVEP2,323.96552,241.5252765
MAPK1IP1L,1442.404695,1272.10077
MAPK1IP1L,412.2126087,353.4186948
BRE,286.4782139,266.7473866
RFTN1,482.7052001,380.6813103
RRAS,129.1588004,214.2356529
DHX29,117.3875932,445.4031561
EHBP1,30.1106352,44.15199988
RHOBTB1,26.73594317,162.1595892
SNX4,93.60278869,678.8008249
EHBP1,69.64366163,409.3054066
TPM2,123.6056932,110.4559285
ZCCHC14,81.19819794,356.5152684
TSFM,344.8841676,379.1624538
IL1RN,1020.965413,258.3758011
LHFPL2,125.5663879,351.0816803
IL1RN,248.0570929,104.9238513
JADE2,525.6326573,330.231567
LOC101060363,6046.508233,11483.84556
PPIA,6046.508233,11483.84556
PVR,61.99506018,100.0388701
FKBP15,487.2203341,345.6544082
TUBB4A,36.63490134,29.90981069
TIPARP,322.513911,876.6675101
SMURF1,83.00613416,149.1044703
SPARC,31.05137957,1023.987579
SMURF1,31.74991212,36.33972065
CAMK2G,256.6015983,208.4041515
ELN,128.2472169,121.9647091
HLA-DQA1,1075.140203,767.0737541
HLA-DQA2,1075.140203,767.0737541
LOC100509457,1075.140203,767.0737541
ATM,300.83361,149.801105
METAP1,201.9284054,447.0347831
DHX30,136.9211787,290.9492333
CEP68,123.775625,287.3146874
LOC101930150,127.9980193,338.7231042
NF1,127.9980193,338.7231042
CEP68,206.444251,198.1935928
LOC101930150,40.96377937,150.8753775
NF1,40.96377937,150.8753775
TBL2,24.66063826,21.71095727
PPP1R14B,275.5710189,633.6293458
EPB41L3,38.56820632,168.1545562
LMF2,299.6935209,245.3205959
SLC25A44,346.8298965,233.6073114
ZNF3,153.7310653,255.1367575
TBL2,212.9734558,648.855974
PPM1H,35.93423824,199.4887286
LIMS1,436.5807857,683.4447654
LIMS3,436.5807857,683.4447654
LIMS3L,436.5807857,683.4447654
PIK3CB,158.2588537,358.5604007
KDM3A,486.7838924,469.404135
DDHD2,101.0076053,566.6850804
NUP188,165.4592601,236.0141848
LRBA,255.9253094,1158.378332
MDN1,134.4787373,255.3500658
PCCB,138.3663634,577.8534882
CRY2,158.5102295,165.6698589
RNF4,625.524127,838.4107644
FAM134C,755.0275499,1001.826125
Sep-10,25.95382481,501.7375172
SCAMP5,139.8723893,129.9204124
MIR4315-1,214.5488473,106.0333926
MIR4315-2,214.5488473,106.0333926
MIR6080,214.5488473,106.0333926
PLEKHM1,214.5488473,106.0333926
PLEKHM1P,214.5488473,106.0333926
TLN2,48.90637706,61.43631125
BICD2,494.6066088,207.2410802
TLN2,163.9958912,126.2370349
ZCCHC11,229.3559408,152.8934718
PNPLA2,326.1094053,260.3648726
LOC102724229,114.9814258,91.99293315
RASA4,114.9814258,91.99293315
RASA4B,114.9814258,91.99293315
LOC102725198,127.9662687,125.3514721
RASA4,127.9662687,125.3514721
RASA4B,127.9662687,125.3514721
RASA4CP,127.9662687,125.3514721
MSL1,1247.966786,1038.117603
NUP160,36.112843,157.909711
CAMSAP1,88.07562264,150.2661426
CAMSAP1,56.82068958,131.2679369
CAMSAP1,59.54735259,122.4381634
MFAP4,91.60248923,94.1888562
LARP4,237.029318,791.2351298
MICAL3,34.31346783,54.15353508
EIF3K,1616.077212,1654.220503
PLEKHM1,509.2643783,223.6635955
PAPOLA,1819.863054,1899.62599
PHLPP1,57.41983318,109.7986209
PAPOLA,302.6157627,343.3373835
SREK1,155.3723978,1085.909912
JMJD6,99.93908391,216.863276
JMJD6,187.6337822,340.371489
RND3,30.78046446,932.6349135
TUG1,634.7054723,928.3495052
PHF2,233.913058,198.9097534
DLG3,180.7564903,378.4124277
DLG3,158.5959479,291.6015472
DLG3,66.5300656,230.5853251
SYNM,85.36873199,203.5634739
ANKRD46,101.9492086,450.5920313
MEG3,43.3040287,36.78505147
KIAA0226,404.2161443,369.2347792
RPL13,10977.0538,9559.73944
SNORD68,10977.0538,9559.73944
KIAA0226,145.5930467,101.6896088
C16orf45,43.34275136,319.240679
GM2A,311.9173764,864.9003899
ARHGAP19,266.5172732,129.9612981
NME4,237.3313413,984.4737663
PIK3R4,144.5686495,418.1951739
MAOA,51.94130639,300.3953078
RNF115,244.8272412,387.9876555
RCHY1,25.76962149,23.2699945
BBS4,94.67734593,187.4047226
BBS4,81.40156291,128.3640136
CEP170,254.4815135,199.131432
CEP170P1,254.4815135,199.131432
ANKS1A,192.4992687,268.3321741
MKL1,207.1583053,116.7231845
RCHY1,115.4816882,300.7455138
PPP1R16B,259.7484843,63.64355058
UBE2N,234.1914169,540.4381637
CLASP1,201.5322479,376.9966822
PCGF3,178.2203088,578.4698819
MON2,115.1746096,313.4916034
MON2,78.55456067,70.15674131
UBR2,597.8715769,336.7910157
CAMK2G,568.4192637,314.8200255
LOC100996668,168.7300064,124.8293712
ZEB1,168.7300064,124.8293712
TCF7L2,152.5254183,117.322578
UBR2,726.9311429,333.1689376
TCF7L2,510.9287743,779.2621159
TCF7L2,109.4654698,112.0645524
CAMSAP2,40.09850783,135.2011072
LOC100996668,247.3816887,332.6878212
ZEB1,247.3816887,332.6878212
CAMSAP2,55.98283402,791.4418361
ISG20L2,217.9073221,441.8492945
MTG1,167.5680635,331.5412972
OLFM4,21.20341163,203.1199446
TLE3,254.2828199,155.713519
TLE3,443.3250268,229.9518451
FAM171A1,91.04461813,211.9246795
ABCA2,130.097466,166.004916
TOMM20,693.6834319,1474.364636
ZBTB18,1259.599228,889.6314368
OBSL1,15.83553604,443.7433778
OBSL1,44.35402168,373.2301135
SOS1,82.00235919,172.7905414
PACS2,104.2977213,175.5138355
KIAA1109,199.8449557,357.034818
SOS1,83.37021759,229.3344302
RBBP6,132.6285207,318.9901014
POLR2J,907.5803718,1254.268882
RBBP6,197.4321139,590.1614294
CIC,320.1940912,241.3655142
LARP7,138.5807754,420.8117489
CLEC16A,115.9120262,175.5259156
YLPM1,231.6542517,414.2318161
FTL,12469.74843,10518.80084
NCAPD3,217.5128928,234.5163743
RPL13A,10120.65514,11849.71201
RPL13AP5,10120.65514,11849.71201
SNORD32A,10120.65514,11849.71201
SNORD33,10120.65514,11849.71201
SNORD34,10120.65514,11849.71201
SNORD35A,10120.65514,11849.71201
C1orf216,122.1816972,262.3590997
DPY19L1,89.5389933,175.703322
DAAM2,123.0810259,87.72610181
KIAA1033,1072.519542,408.0510539
KIAA1033,686.4895018,609.4444812
TBC1D2B,438.4361871,302.3045354
SORT1,27.34180828,26.36392593
ANKMY2,197.3674924,406.1620081
STX6,351.3403121,507.3290306
STX6,87.20044406,185.5196777
CIT,156.528186,225.4107712
MIR1178,156.528186,225.4107712
GAPVD1,362.5704187,542.567221
NAB2,147.340993,221.2732414
GAPVD1,220.7024024,216.313787
PRUNE2,71.14620531,68.80267362
PRUNE2,17.96029128,17.3786294
SORT1,140.0255526,276.5177062
NFATC2IP,172.7738349,136.9964803
NFATC2IP,285.3413833,359.4328206
SLC1A4,60.68409908,393.7266345
SLC1A4,186.3429503,474.3976111
SERINC5,219.2812309,421.2315708
JAM3,219.300759,203.1045125
AHCYL2,123.9915198,190.5635875
ASCC3,129.1203213,388.8588191
CBS,49.78122736,310.8113735
DNAJB5,167.2802851,136.5768019
ASB1,131.2578625,103.5895001
ASB1,27.45130703,18.02827998
DMXL2,297.4538361,244.9371727
PLEKHG3,211.1881736,78.69055659
HEG1,227.8453437,209.9041824
PLEKHG3,391.6022595,147.9279601
FUBP3,99.08222664,333.405357
PAXIP1,63.69797996,287.1121447
SLC25A6,3142.160358,4264.639025
IGHM,994.5013664,20.64103801
SYNJ2,99.8312492,338.6856015
PIP4K2A,2118.005748,344.9269353
MEGF9,2047.928405,271.6472871
MEGF9,433.3895108,46.34850922
CKAP5,121.09474,521.7878415
SLC25A46,267.8487615,542.0973302
DDX52,55.30328264,102.7145402
FAM175B,92.07417244,136.5639975
POLD3,171.8860651,222.293504
FAM175B,241.6532949,363.356656
DNMBP,88.20547208,211.3009504
TROVE2,17.65739523,22.47960482
UBXN7,260.7999368,236.1489547
PPFIBP2,102.1012503,227.9745364
RGPD3,185.2139907,458.8370989
RGPD4,185.2139907,458.8370989
RGPD5,185.2139907,458.8370989
RGPD6,185.2139907,458.8370989
RGPD8,185.2139907,458.8370989
NCAM1,45.10401228,19.17706226
RRP1B,103.7258555,92.70801067
SAMD4A,81.60453836,93.64754111
RRP1B,229.7508598,647.0211539
FUBP1,73.46748317,230.7584553
C9orf3,110.1943744,244.727436
AXIN1,225.8223875,205.7261404
LRP4,19.54855612,18.61051686
DCUN1D4,60.34697977,181.5722534
TROVE2,688.1015089,1018.163613
DCUN1D4,49.95179061,109.8137677
NBPF1,1210.756832,1861.082314
DCUN1D4,41.57936886,208.3729894
GRAMD4,107.1791764,115.7352004
SUB1,1218.091113,3707.890276
PAQR4,180.9674559,209.7159765
MT1E,305.5212923,954.6447553
ZDHHC18,928.1712362,191.8745091
MFSD5,272.471008,394.3190587
CDS2,236.5829846,367.4611322
CTBP1,912.9157787,1287.276327
CDS2,237.476233,349.9827715
COL14A1,22.46139489,55.89446154
R3HCC1,126.8522854,175.9405581
NCOA2,521.0874989,661.9452774
MAPKAPK5-AS1,93.81644584,81.46638578
LOC101928826,12587.59347,13039.16206
TPT1,12587.59347,13039.16206
SOS2,440.1743033,326.7394514
MAPKAPK5,80.04509176,257.9469197
MED20,134.2935424,227.7418129
HMHA1,1313.414744,259.7851232
C2CD2,89.53736479,375.4323659
B4GALT4,223.734399,281.1539963
KLC1,88.19031419,218.6739875
KLC1,241.6723267,342.2587274
PIAS4,89.99203721,187.0158443
WDR7,171.6108656,244.8838717
PIAS4,58.46087941,172.8714952
KLHL18,326.0296712,220.6343835
APOE,507.5540186,789.7259874
MPHOSPH10,134.9343865,482.2606269
CCDC69,427.0003639,57.41459424
SEC23A,138.5380899,447.3288066
DICER1,447.3073484,442.5786818
GADD45GIP1,35.58309408,29.8386562
SLC38A10,340.2261402,844.4428237
GADD45GIP1,82.57875753,358.3757163
ZNF282,166.9200195,182.9896138
ZZZ3,102.7132225,419.1993079
SUPV3L1,103.4216183,296.0186943
ABR,542.8676405,411.5723177
SKIV2L2,155.4754362,440.7997913
CDK19,597.1354288,204.1630707
TTI1,142.9283014,367.4967874
CDK19,422.0494635,340.8609806
SEC24A,135.9797922,639.7229978
CSTF2T,321.9540816,193.0188894
SEC24A,51.87147063,125.0941513
LRRC47,375.0162515,1029.467773
CSTF2T,106.8276364,180.9988158
GRAMD1B,86.90944089,55.68599476
SLC30A1,343.5316725,691.1282151
DNAJC16,134.054362,222.8162206
LYPD1,29.88432788,26.07924709
THAP11,293.7393765,273.8157052
DNAJC16,28.66446165,109.8573234
RPS6KA2,40.36031108,166.404352
MSH5-SAPCD1,49.89454856,50.5573994
SAPCD1,49.89454856,50.5573994
CBX7,942.0918105,194.5586747
PDZRN3,14.6598025,99.97773584
PHF8,138.9308228,263.3751346
RECQL,153.1651663,203.1250697
RECQL,292.0337184,383.9380663
DCP2,943.9204749,573.7490734
REST,134.5883063,260.5563054
SMYD2,83.4244167,70.22843091
SMYD2,197.7386029,673.8388651
PXDC1,74.00246673,256.1389201
LSM4,49.37019229,58.74172822
MISP,242.0630616,287.9537649
SMC5,136.0167041,99.82733303
SMC5,108.3170152,194.4286282
TSPYL4,111.9676601,457.2150915
FAM21A,408.5697938,510.2455894
FAM21C,408.5697938,510.2455894
LOC101930591,408.5697938,510.2455894
ATP2B1,146.9572676,113.7278531
TCF20,361.2282064,250.9291196
RAB3GAP1,143.4261311,168.9639709
RPL13,3854.436578,3673.956343
SNORD68,3854.436578,3673.956343
UBXN2B,529.5540682,328.6567348
MCF2L,209.5490742,483.4984228
FAM172A,145.0347202,285.9390394
COL6A1,76.47140549,110.821136
COL6A1,77.3571673,70.20119502
COL6A1,52.4453912,39.48952317
COL6A1,115.4253546,103.3767276
CEMIP,65.2754114,65.41301078
C2CD5,500.1858052,633.588008
SLC5A3,124.7789181,626.2989073
MGA,106.2581417,267.1038193
VWA8,85.76188329,254.6444648
SLC9A8,185.8141084,111.043123
